"TCGA-50-5944-01",3
"TCGA-MP-A4TF-01",4
"TCGA-64-5774-01",4
"TCGA-86-A4P8-01",3
"TCGA-MN-A4N4-01",2
"TCGA-44-6145-01",4
"TCGA-69-7974-01",3
"TCGA-44-6779-01",2
"TCGA-78-7155-01",2
"TCGA-50-5932-01",4
"TCGA-NJ-A4YF-01",4
"TCGA-62-A46Y-01",3
"TCGA-38-4630-01",2
"TCGA-55-A57B-01",1
"TCGA-44-A47G-01",3
"TCGA-05-4417-01",4
"TCGA-44-8119-01",4
"TCGA-62-A46O-01",4
"TCGA-J2-A4AD-01",3
"TCGA-50-5072-01",4
"TCGA-44-2655-01",4
"TCGA-55-1594-01",4
"TCGA-91-6831-01",2
"TCGA-55-A494-01",4
"TCGA-50-5066-01",2
"TCGA-78-7147-01",3
"TCGA-86-8054-01",2
"TCGA-05-4434-01",3
"TCGA-55-A48Y-01",4
"TCGA-86-8076-01",3
"TCGA-NJ-A7XG-01",1
"TCGA-95-7567-01",1
"TCGA-73-4658-01",1
"TCGA-55-7910-01",2
"TCGA-97-A4M0-01",1
"TCGA-97-A4M5-01",3
"TCGA-75-5126-01",3
"TCGA-78-7540-01",4
"TCGA-67-4679-01",3
"TCGA-55-6980-01",1
"TCGA-80-5607-01",4
"TCGA-J2-8194-01",4
"TCGA-38-6178-01",1
"TCGA-49-AAR4-01",3
"TCGA-MP-A4TJ-01",3
"TCGA-55-7576-01",1
"TCGA-MP-A4T7-01",4
"TCGA-L4-A4E5-01",1
"TCGA-75-5147-01",3
"TCGA-44-5643-01",2
"TCGA-86-A456-01",1
"TCGA-86-8668-01",2
"TCGA-55-7728-01",4
"TCGA-75-7030-01",3
"TCGA-62-8397-01",2
"TCGA-38-4632-01",3
"TCGA-99-8032-01",4
"TCGA-62-A472-01",1
"TCGA-95-7039-01",1
"TCGA-MP-A4SY-01",3
"TCGA-05-4244-01",3
"TCGA-44-8120-01",1
"TCGA-69-A59K-01",2
"TCGA-97-A4M2-01",3
"TCGA-44-3398-01",3
"TCGA-50-5049-01",2
"TCGA-55-A4DF-01",1
"TCGA-78-7161-01",4
"TCGA-95-8039-01",3
"TCGA-50-5045-01",3
"TCGA-55-8204-01",3
"TCGA-44-2666-01",3
"TCGA-49-AAQV-01",3
"TCGA-35-5375-01",2
"TCGA-55-7914-01",2
"TCGA-64-5779-01",2
"TCGA-50-6673-01",3
"TCGA-MN-A4N5-01",1
"TCGA-44-A47A-01",2
"TCGA-50-6594-01",1
"TCGA-73-A9RS-01",2
"TCGA-91-6830-01",4
"TCGA-67-6216-01",1
"TCGA-44-7670-01",3
"TCGA-78-7145-01",1
"TCGA-NJ-A4YI-01",2
"TCGA-95-A4VK-01",4
"TCGA-55-7726-01",1
"TCGA-55-8513-01",3
"TCGA-93-7348-01",3
"TCGA-75-7025-01",3
"TCGA-05-4250-01",4
"TCGA-93-8067-01",4
"TCGA-55-7995-01",2
"TCGA-35-4123-01",1
"TCGA-55-7573-01",3
"TCGA-64-1681-01",3
"TCGA-05-4425-01",4
"TCGA-55-8203-01",4
"TCGA-38-4631-01",4
"TCGA-MP-A4TH-01",4
"TCGA-38-4628-01",1
"TCGA-80-5608-01",4
